Ticker,Last Close,1W %,1M %,3M %,6M %
AMX,23.0,-0.17361507785525276,-3.84615415284098,-8.866853714987483,-4.608995037598707
AMZN,258.510009765625,-0.48503649433521034,-5.050319366342742,3.395730480794658,18.07344792316272
AN,212.36000061035156,5.520497197690218,0.48738880914802407,11.621550912142741,9.8603193262704
ANAB,56.79999923706055,-0.4032957165691242,3.706406358098034,10.850892616052148,48.7430080258483
ANDE,69.30999755859375,6.84444985975534,2.001472658471907,-4.65882571233278,9.654677569368388
ANET,193.77999877929688,-0.9760353816139742,0.7591469423234933,11.131504390456994,39.01004825236506
ANF,149.6699981689453,4.605812310284933,35.47247793376556,95.85187353454623,69.30994975733088
ANGI,4.900000095367432,5.376343975757394,-1.209676256413027,-18.739636403376387,-47.81682730340015
ANGO,15.199999809265137,-5.765650340289697,0.5956330551478123,35.714286322496385,39.83440634124117
ANIK,20.809999465942383,-0.2875005791960457,3.224204481398904,44.413599488549956,46.035083971525495
ANIP,71.2300033569336,-2.7576745980428754,-13.796435042254362,-5.317027544212303,-5.780416938346114
ANIX,3.069999933242798,-8.358208339127735,-10.495630510431925,21.825395098378884,6.228367536498459
ANNX,4.869999885559082,-1.417007507096331,-13.035714848309157,-9.647495246888859,-10.313074778694423
ANTX,5.889999866485596,6.126120073262805,-3.125000980339564,40.23809842782241,244.44442895265928
ANVS,1.3899999856948853,-19.18604868756812,-25.268818548144946,-24.86486660641765,-43.95161391110871
ANY,2.319999933242798,1.3100424405900453,3.571425150243618,-58.93805497198097,58.904100864773554
AOD,10.710000038146973,-1.1080321921001246,1.602148019014651,5.548683086156267,15.606738683710065
AOMR,8.3100004196167,0.12048468255457401,-2.8539227934544633,8.102407684223703,3.77450417614853
AON,323.0899963378906,0.4883078433272741,-10.439363454500175,2.6066137814071846,-4.158937546049958
AOS,60.47999954223633,2.283102401039961,-3.984762770832749,7.2558383327412805,-15.034471811293146
AOSL,25.200000762939453,2.189784748048216,-24.392441108539746,-52.20030314975899,25.124138662545125
AOUT,14.479999542236328,36.9914849602759,15.470491118698762,50.83332257138401,60.532137554085594
AP,8.680000305175781,1.1655056218990303,-8.53529489439539,-25.811961994203124,-5.958821932154593
APA,42.77000045776367,-0.880651343401069,17.081855699385553,12.368977263718595,33.90773325320136
APAM,41.56999969482422,-2.3490721333540034,-1.57102291356592,15.965158923489867,13.325892200215081
APD,301.2699890136719,-2.6465464575556057,0.45011187166500183,7.394161647984404,10.382539995440242
APEI,45.36000061035156,-0.6352703304137739,-10.673490152101103,-13.418589160521938,0.08826327404391414
APG,40.040000915527344,2.0127411860569264,-2.9333311138731064,-5.253188580640997,-4.870513731595944
APH,82.77999877929688,4.42131464642581,-2.959968954745675,12.322022358315879,21.944706375546637
API,4.239999771118164,1.1933105779209376,2.1686668357236276,-12.936347623108684,-2.9748310719757884
APLE,15.600000381469727,-2.1943538055223066,-1.965139814774139,4.190940836504071,29.98874284985015
APM,8.40999984741211,-11.844864978609806,,,20.142854963030135
APO,133.6699981689453,-2.1306220699198417,4.878983927477574,7.949028748607462,21.18004577487121
APOG,39.970001220703125,2.3297486313821834,-7.326686225723759,7.818492691154885,10.86948654792079
APP,320.55999755859375,2.7238351812151134,-4.50144941898232,-43.843177835523605,-36.96712303415873
APPF,214.27999877929688,-8.509460468492566,10.391014427656273,28.874717792250497,12.838338950185637
APPN,38.369998931884766,-10.663566355525338,26.175597252263888,59.41005159271141,42.1637616053049
APPS,10.710000038146973,-0.4646857776141444,-24.947444326673875,23.529411117664488,152.00000089757583
APT,5.360000133514404,-2.722324666724591,2.6819990220270458,0.37453146732254694,2.0952406383696056
APTV,47.95000076293945,7.1269047386706434,3.563718257166131,-37.58135777997132,-33.59645288619016
APVO,1.7400000095367432,-28.68852587163974,-57.24815881699401,-65.33864509665594,-73.06501549130245
APWC,1.3700000047683716,-2.1428551357619274,-14.37500097788869,0.0,-16.463413614733163
APYX,3.049999952316284,0.0,-26.6826907646726,-19.525066411212794,-6.441718980408064
AQB,1.149999976158142,-9.803921751955851,7.47662801723432,14.999997615814209,23.65591046382604
AQMS,3.0,0.3344478405137593,11.94029571909666,-21.46596721394966,-37.888197776655396
AQN,5.670000076293945,0.17668249384155527,-1.3913030209748642,-1.5049283352667853,-15.791478949059478
AQST,5.340000152587891,4.5009787292374055,36.22449103716459,32.50620036175728,25.352109522997207
AR,39.40999984741211,2.4168407386673603,12.922630728795149,7.88393420299662,1.2850167102564376
ARBK,2.9100000858306885,-0.17152233577253673,2.826860928669877,-12.084588032136232,-2.020200074126503
